"Taxpayer.Number","Taxpayer.Name","Taxpayer.Address","Taxpayer.City","Taxpayer.State","Taxpayer.Zip","Taxpayer.County","Location.Number","Location.Name","Location.Address","Location.City","Location.State","Location.Zip","Location.County","Inside.Outside.City.Limits","TABC.Permit.Number","Responsibility.Begin.Date","Responsibility.End.Date","Obligation.End.Date","Liquor.Receipts","Wine.Receipts","Beer.Receipts","Cover.Charge.Receipts","Total.Receipts"
12025059366,"PLUCKERS-AUSTIN NO.3, LP","811 BARTON SPRINGS RD STE 600","AUSTIN","TX",78704,227,1,"PLUCKERS WING BAR","300 MAYS XING STE 300","ROUND ROCK","TX",78664,246,"Y","MB621897","03/13/2006","","02/29/2016",31251,684,64155,0,96090
32018426463,"ARTEMIO RAZO RAMIREZ & ROGELIO GARCIA RAMIREZ","6 BANDERA CIR","WICHITA FALLS","TX",76302,243,3,"SIMBA DISCOTECH","110 E SCOTT AVE","WICHITA FALLS","TX",76301,243,"Y","MB659392","05/01/2009","07/21/2016","05/31/2013",3025,0,9871,0,12896
17561034970,"SPJST LODGE 92","3316 ROBERTS CUT OFF RD","FORT WORTH","TX",76114,220,1,"S P J S T LODGE NO 92","3316 ROBERTS CUT OFF RD","SANSOM PARK","TX",76114,220,"Y","NE833299","03/01/2013","","08/31/2023",2233,212,3016,0,5461
12081489317,"WICK ENTERTAINMENT, LLC","4447 N CENTRAL EXPY STE 110 C/O PMB 245","DALLAS","TX",75205,57,1,"CANDLE ROOM","5039 WILLIS AVE STE A","DALLAS","TX",75206,57,"Y","MB665762","07/17/2007","","05/31/2009",96841,14468,7920,0,119229
32048248697,"LAMP DEVELOPMENT, LLC","1720 PECAN BLVD","MCALLEN","TX",78501,108,1,"TILTED KILT PUB & EATERY","4117 W EXPRESSWAY 83","MCALLEN","TX",78503,108,"Y","MB842415","11/02/2015","11/24/2015","06/30/2015",24272,200,57702,0,82174
12044285018,"SANLANTA, INC","9510 TIOGA DR STE 102","SAN ANTONIO","TX",78230,15,1,"I-10 ICE HOUSE","9518 CONSOLE DR","SAN ANTONIO","TX",78229,15,"Y","MB629579","06/01/2006","","09/30/2007",35586,330,42854,0,78770
32067362585,"SMBG BEVERAGE, LLC","4565 LAKE SHORE DR","WACO","TX",76710,161,3,"SMBG BEVERAGE","3501 CORSICANA CROSSINGS BLVD","CORSICANA","TX",75109,175,"Y","RM1094992","08/05/2020","","07/31/2022",4477,290,4505,0,9272
12036410038,"VIRASIN INC.","5290 BELT LINE RD STE 144","DALLAS","TX",75254,57,1,"BANGKOK THAI RESTAURANT","5290 BELT LINE RD STE 144","DALLAS","TX",75254,57,"Y","MB628134","05/15/2006","04/04/2018","11/30/2008",2143,2641,1204,0,5988
17602483475,"LANDRY'S SEAFOOD INN & OYSTER BAR - GALVESTON, INC","1510 WEST LOOP S","HOUSTON","TX",77027,101,5,"MASTRO'S OCEAN CLUB","9595 SIX PINES RD STE 100","THE WOODLANDS","TX",77380,170,"N","MB574366","08/03/2021","","08/31/2011",19974,49666,7462,0,77102
32051411711,"SNYDER HOTEL GROUP, LLC","9114 BOTTLEBRUSH LN","IRVING","TX",75063,57,1,"COMFORT INN & SUITES","1774 S US HIGHWAY 84","SNYDER","TX",79549,208,"Y","MB929263","12/10/2015","06/30/2022","04/30/2018",1038,22,1021,0,2081
32010674698,"MIGUEL L FERNANDEZ","6517 WEBER RD","CORPUS CHRISTI","TX",78413,178,2,"ACAPULCO RESTAURANT & BAR","6517 WEBER RD","CORPUS CHRISTI","TX",78413,178,"Y","MB731989","09/21/2009","","06/30/2022",11078,59,3704,0,14841
15212204281,"THE AMERICAN LEGION POST NO. 655, THE AMERICAN LEG","2817 CARSON ST","HALTOM CITY","TX",76117,220,3,"AMERICAN LEGION POST #655","2817 CARSON ST","HALTOM CITY","TX",76117,220,"Y","NE797701","02/13/2012","","09/30/2013",236,3,612,0,851
17426366393,"SOLAR FEAST, LLC","1204A W LYNN ST","AUSTIN","TX",78703,227,2,"PERLA'S SEAFOOD & OYSTER BAR","1400 S CONGRESS AVE STE B100","AUSTIN","TX",78704,227,"Y","MB234921","03/13/2007","","07/31/2007",35277,51097,8994,0,95368
32048488608,"ELEANOR TORRES BROWN","916 N MIRROR ST SPC 121","AMARILLO","TX",79107,188,1,"ME TIERRA BAR","900 E AMARILLO BLVD","AMARILLO","TX",79107,188,"Y","MB817548","08/22/2012","09/01/2018","03/31/2014",575,0,1628,0,2203
17602483475,"LANDRY'S SEAFOOD INN & OYSTER BAR - GALVESTON, INC","1510 WEST LOOP S","HOUSTON","TX",77027,101,2,"GROTTO RISTORANTE","4715 WESTHEIMER RD","HOUSTON","TX",77027,101,"Y","MB552812","02/25/2004","","03/31/2009",26793,86724,7215,0,120732
32061874312,"CITY CONCESSIONS, LLC","4880 LONG PRAIRIE RD STE 100","FLOWER MOUND","TX",75028,61,1,"FISH CITY GRILL","3900 ARLINGTON HIGHLANDS BLVD STE 101","ARLINGTON","TX",76018,220,"Y","RM966794","12/14/2016","03/31/2021","11/30/2017",4456,727,1536,0,6719
12612019369,"SACRED SPADE PRODUCTIONS, INC.","5400 LYNDON B JOHNSON FWY STE 1400","DALLAS","TX",75240,57,1,"BANDERA SALOON","402 MAIN ST","BANDERA","TX",78003,10,"Y","MB680459","01/07/2008","07/13/2011","11/30/2008",15822,1167,15616,0,32605
32009579635,"MARIA DELROSARIO VALLES","10120 BERMUDA AVE","EL PASO","TX",79925,71,2,"CHAYO'S BAR","9923 MONTANA AVE","EL PASO","TX",79925,71,"Y","MB983400","05/24/2017","05/24/2023","06/30/2017",0,0,0,0,0
32044889791,"AYWAL ENTERPRISES INC.","2714 N PIEDRAS ST","EL PASO","TX",79930,71,1,"JP'S BAR & LOUNGE","2714 N PIEDRAS ST","EL PASO","TX",79930,71,"Y","MB793027","10/17/2016","05/15/2018","08/31/2015",3165,0,4255,0,7420
17603787403,"I & I ENTERPRISES, INC.","3920 CYPRESS CREEK PKWY STE 102","HOUSTON","TX",77068,101,1,"CHAYNS","3920 FM 1960 RD W STE 101","HOUSTON","TX",77068,101,"N","MB233915","12/01/1993","","03/31/2008",39188,2710,14002,0,55900
32062826311,"CRAFTANDVINE 76262 LLC","311 S OAK ST STE 250","ROANOKE","TX",76262,61,1,"CRAFT & VINE TAPROOM & EATERY","310 S OAK ST STE 300","ROANOKE","TX",76262,61,"Y","MB980875","05/04/2017","","05/31/2019",29672,36926,13658,0,80256
32071374873,"K & V LLC","611 OAK FOREST LN","ALLEN","TX",75002,43,1,"TASTY TAILS","4950 BELT LINE RD STE 190A","DALLAS","TX",75254,57,"Y","RM1085573","04/03/2020","","03/31/2022",14783,9565,2360,0,26708
12616080581,"DZILLAS, LLC","14493 S PADRE ISLAND DR STE A C/O PMB 45","CORPUS CHRISTI","TX",78418,178,1,"SCUTTLEBUTT'S SEAFOOD BAR AND GRILL","14254 S PADRE ISLAND DR STE 311","CORPUS CHRISTI","TX",78418,178,"Y","MB690826","04/23/2008","","12/31/2021",22696,3684,20274,0,46654
32011817163,"LAURIE P YOUNG","1020 AMELIA ST","BEAUMONT","TX",77707,123,1,"DITTO'S","8025 COLLEGE ST","BEAUMONT","TX",77707,123,"Y","MB444127","02/09/1999","02/08/2019","10/31/2008",8315,112,9982,0,18409
17427160662,"CURIOSITY THAT KILLED THE CAT INC.","10518 SIGNAL HILL RD","AUSTIN","TX",78737,105,3,"TACO X-PRESS","2529 S LAMAR BLVD # B","AUSTIN","TX",78704,227,"Y","MB465548","01/25/2000","01/24/2021","06/30/2010",9508,361,6508,0,16377
17512919691,"ROYAL OAKS COUNTRY CLUB, INC.","7915 GREENVILLE AVE","DALLAS","TX",75231,57,1,"ROYAL OAKS COUNTRY CLUB, INC.","7915 GREENVILLE AVE","DALLAS","TX",75231,57,"Y","N 057779","12/01/1993","","11/30/2009",13252,12286,6174,0,31712
32054673846,"MOSAIC HOSPITALITY LLC","3949 ANN ARBOR DR","HOUSTON","TX",77063,101,1,"LAQUINTA TEXAS CITY","2900 GULF FWY","TEXAS CITY","TX",77591,84,"Y","MB1082711","03/04/2020","","12/31/2021",0,0,0,0,0
14709168166,"CACTUS BAR, INC.","4831 S WESTERN ST","AMARILLO","TX",79109,191,1,"CACTUS BAR","4831A S WESTERN ST","AMARILLO","TX",79109,191,"Y","MB252588","08/01/2003","","06/30/2020",8444,0,7871,0,16315
17604854111,"SALTGRASS, INC.","1510 WEST LOOP S ATTN: TAX DEPT","HOUSTON","TX",77027,101,52,"SALTGRASS STEAKHOUSE","2885 CINEMA RDG","SAN ANTONIO","TX",78238,15,"Y","MB788433","10/25/2011","","01/31/2023",25792,3144,11989,0,40925
17414692834,"THE EL PASO TOWER CLUB, INC.","PO BOX 721","EL PASO","TX",79944,71,1,"THE EL PASO CLUB","201 E MAIN DR FL 18","EL PASO","TX",79901,71,"Y","MB610920","11/30/1993","09/28/2020","09/30/2018",2821,3647,778,0,7246
32018039217,"ALLDREDGE GARDENS, LP","PO BOX 50005","MIDLAND","TX",79710,165,1,"ALLDREDGE GARDENS","3300 N FAIRGROUNDS RD","MIDLAND","TX",79705,165,"Y","MB832144","02/20/2013","","09/30/2022",1199,1589,278,0,3066
32057474622,"521 E. GRAYSON ST., LLC","1270 N LOOP 1604 E STE 1201","SAN ANTONIO","TX",78232,15,1,"GRAYZE","521 E GRAYSON ST","SAN ANTONIO","TX",78215,15,"Y","MB929526","12/14/2015","06/10/2021","03/31/2016",9954,18628,6292,0,34874
32044703505,"BPR COLLEGE STATION PIZZA, INC.","1501 LYNDON B JOHNSON FWY STE 450","DALLAS","TX",75234,57,1,"BOSTON'S THE GOURMET PIZZA","820 UNIVERSITY DR E","COLLEGE STATION","TX",77840,21,"Y","MB789501","11/07/2011","06/18/2014","05/31/2012",10150,1452,16225,0,27827
32055698610,"HKF ENTERPRISES, LLC","13920 N INTERSTATE 35","LIVE OAK","TX",78233,15,1,"HOOLIGAN'S BAR & GRILL","13920 N INTERSTATE 35","LIVE OAK","TX",78233,15,"Y","MB899888","03/06/2015","10/16/2017","06/30/2015",37869,85,22973,0,60927
10107606120,"WINGSPORT, LP","1902 INDUSTRIAL BLVD","ABILENE","TX",79602,221,2,"BUFFALO WILD WINGS GRILL AND BAR","4251 SHERWOOD WAY","SAN ANGELO","TX",76901,226,"Y","MB564309","09/13/2004","","01/31/2020",15964,247,43710,0,59921
17525802181,"PLANO GOLF COURSE, INC.","4901 14TH ST","PLANO","TX",75074,43,1,"PECAN HOLLOW GOLF @ PLANO GOLF COURSE","4901 14TH ST","PLANO","TX",75074,43,"Y","RM750654","06/17/2010","","11/30/2018",3059,28,7116,0,10203
12083222641,"CGP TEXAS RIVERCHASE BEVCO, LLC","5430 LYNDON B JOHNSON FWY STE 1400","DALLAS","TX",75240,57,1,"RIVERCHASE GOLF CLUB","700 RIVERCHASE DR","COPPELL","TX",75019,57,"Y","RM681654","01/24/2008","03/17/2014","08/31/2012",1526,33,9957,0,11516
32048165065,"RAISED IN A BARN LLC","301 N BLUE RIDGE PKWY","CEDAR PARK","TX",78613,246,1,"93 WEST BAR AND GRILL","4984 W FM 93 STE B","TEMPLE","TX",76502,14,"Y","MB822739","10/22/2012","03/21/2014","07/31/2013",1777,652,1809,0,4238
32050502205,"RAD BAR, LLC","31129 BRIDLEGATE DR","BULVERDE","TX",78163,46,1,"RAD BAR & GRILL","19239 STONE OAK PKWY STE 101","SAN ANTONIO","TX",78258,15,"Y","MB840467","05/14/2013","12/27/2013","07/31/2013",20464,117,10824,0,31405
17419705474,"CLASSIC PROGRESSIONS INC.","218 MOORE ST","SAN MARCOS","TX",78666,105,1,"PALMER'S RESTAURANT & BAR","218 WEST MOORE","SAN MARCOS","TX",78666,105,"Y","MB107173","12/01/1993","","03/31/2015",28071,14864,5496,0,48431
17429735149,"MAUDIE'S TO THE THIRD POWER, L.P.","800 S LAMAR BLVD","AUSTIN","TX",78704,227,1,"MAUDIE'S TO THE THIRD POWER","8106 BRODIE LANE","AUSTIN","TX",78745,227,"Y","MB488358","03/07/2001","01/31/2011","08/31/2010",42126,2410,8926,0,53462
32070151579,"ROYAL HAZE PRIVATE CLUB","3 CIRCLE WAY ST STE C","LAKE JACKSON","TX",77566,20,1,"ROYAL HAZE","38 CIRCLE WAY ST","LAKE JACKSON","TX",77566,20,"Y","N 1055215","05/24/2019","12/15/2020","12/31/2020",0,0,0,0,0
17603409925,"LA PLACITA, INC.","6219 BELLAIRE BLVD","HOUSTON","TX",77081,101,1,"TAQUERIA MEXICO","6219 BELLAIRE BLVD","HOUSTON","TX",77081,101,"Y","MB671713","05/14/1998","","04/30/2023",192,0,607,0,799
32038667260,"BARAM, INC.","12631 ORO VALLEY TRL","AUSTIN","TX",78729,246,1,"BERRY COOL","1525 CYPRESS CREEK RD STE G","CEDAR PARK","TX",78613,246,"Y","MB798052","02/16/2012","06/30/2013","11/30/2012",11859,1174,21889,0,34922
32060808253,"THE SPACE HTX, LLC","2001 COMMERCE ST STE 200","HOUSTON","TX",77002,101,1,"THE SPACE HTX, LLC","2005 COMMERCE ST","HOUSTON","TX",77002,101,"Y","MB970554","01/27/2017","01/27/2023","08/31/2020",0,0,0,0,0
32002192634,"PECOS SOCIAL LODGE","PO BOX 373","PECOS","TX",79772,195,1,"PECOS SOCIAL LODGE","1510 W 3RD ST","PECOS","TX",79772,195,"Y","N 470604","06/12/2000","07/31/2014","06/30/2014",0,0,0,0,0
17406065841,"DEL RIO LODGE, NO. 837, BENEVOLENT AND PROTECTIVE","PO BOX 1131","DEL RIO","TX",78841,233,9,"B P O E DEL RIO #837","411 SAN FELIPE SPRINGS RD","DEL RIO","TX",78841,233,"Y","NE493345","06/05/2001","","06/30/2011",926,12,4106,0,5044
17522391758,"ROSA'S CAFES, INC.","5000 OVERTON PLZ STE 300","FORT WORTH","TX",76109,220,39,"ROSA'S CAFE & TORTILLA FACTORY #36","12275 CUSTER RD","FRISCO","TX",75035,43,"Y","RM778528","06/30/2011","","03/31/2014",1469,0,1775,0,3244
32057413588,"WILLIE'S GRILL & ICEHOUSE LLC","10627 TOWER OAKS BLVD","HOUSTON","TX",77070,101,10,"WILLIE'S GRILL & ICEHOUSE","4051 N LOOP 1604 W","SAN ANTONIO","TX",78257,15,"Y","MB930679","12/29/2015","","12/31/2021",13744,2091,12272,0,28107
17529631800,"R&D ENTERPRISES, LLC","2390 PARKWOOD BLVD","FRISCO","TX",75034,43,1,"WILD PITCH SPORTS BAR AND GRILL","2390 PARKWOOD BLVD","FRISCO","TX",75034,43,"Y","RM652338","02/23/2007","","03/31/2022",79014,779,87949,0,167742
17412500674,"WESTWOOD COUNTRY CLUB OF AUSTIN","3808 W 35TH ST","AUSTIN","TX",78703,227,1,"WESTWOOD COUNTRY CLUB OF AUSTIN","3808 W 35TH ST","AUSTIN","TX",78703,227,"Y","MB077915","12/01/1993","","05/31/2023",36482,37021,11929,0,85432
12638442280,"LA PLAYA RESTAURANTS, INC.","7702 N NAVARRO ST","VICTORIA","TX",77904,235,5,"LA HACIENDA MEXICAN CAFE","3402 HOUSTON HWY","VICTORIA","TX",77901,235,"Y","MB713767","02/02/2009","02/01/2015","12/31/2012",7751,85,3588,0,11424
32019820367,"CHRIS GONZALEZ","2315 RED FOX DR","MISSOURI CITY","TX",77459,79,1,"CENTER COURT PIZZA & BREW","9721 BROADWAY ST STE 101","PEARLAND","TX",77584,20,"Y","RM636762","08/18/2006","","06/30/2022",12681,14675,666,0,28022
12015571073,"LOS CUCOS SEAFOOD & STEAKS, INC.","876 LOOP 337 STE 501","NEW BRAUNFELS","TX",78130,46,1,"PESCADOR MARISCOS","4221 JURA DR STE B","HOUSTON","TX",77084,101,"Y","MB249589","12/20/2004","07/31/2022","08/31/2011",1750,42,5113,0,6905
32050601478,"MIDDLE EASTERN STAR, LLC","2514 PARAMOUNT BLVD STE 100","AMARILLO","TX",79109,188,1,"HOOKAH STAR","2514 PARAMOUNT BLVD STE 100","AMARILLO","TX",79109,188,"Y","MB1072269","11/08/2019","","07/31/2022",550,50,450,0,1050
32045171454,"LLGR ENTERPRISES LLC","3106 VILLA SUR TRL","DALLAS","TX",75228,57,2,"MICHELADA'S RESTAURANT","2828 WEBB CHAPEL EXT","DALLAS","TX",75220,57,"Y","MB105700353","06/06/2018","","04/30/2016",3006,0,2420,0,5426
32039156685,"CHILI DIPPERS, LLC","5217 98TH ST STE 100","LUBBOCK","TX",79424,152,1,"GATOR'S BAYOU","5217 98TH ST","LUBBOCK","TX",79424,152,"Y","RM732291","09/23/2009","","01/31/2013",19177,305,20134,0,39616
32046734318,"INKA CINKO, LLC","1707 E 6TH ST","AUSTIN","TX",78702,227,1,"TAMALE HOUSE EAST","1707 E 6TH ST","AUSTIN","TX",78702,227,"Y","MB882363","08/25/2014","","11/30/2019",14254,1636,5141,0,21031
32057005459,"148 S. CASTELL, LLC","358 LAKEVIEW BLVD","NEW BRAUNFELS","TX",78130,46,1,"KRAUSE'S CAFE","148 S CASTELL AVE","NEW BRAUNFELS","TX",78130,46,"Y","MB104820059","06/23/2016","","06/30/2016",0,0,0,0,0
32026274061,"BERNARD MAURICE GAUTIER","212 OLD GRANDE BLVD STE C106","TYLER","TX",75703,212,1,"BERNARD RESTAURANT","212 OLD GRANDE BLVD STE C106","TYLER","TX",75703,212,"Y","RM781240","08/01/2011","","02/29/2020",8586,21689,3027,0,33302
17426132118,"JOEY'S, INC.","1414 S ALAMO ST STE 105","SAN ANTONIO","TX",78210,15,2,"JOEY'S","2417 N SAINT MARYS ST","SAN ANTONIO","TX",78212,15,"Y","MB225830","12/01/1993","","04/30/2022",18399,39,13452,0,31890
17607672247,"T-BONE'S TAVERN & PRIVATE CLUB","1308 E CENTRAL AVE","COMANCHE","TX",76442,47,1,"T-BONE'S TAVERN","1308 E CENTRAL AVE","COMANCHE","TX",76442,47,"N","N 645371","11/20/2006","12/29/2020","06/30/2008",202,0,614,0,816
12605508147,"JND INTERESTS, INC.","7807 ALBURY MNR","RICHMOND","TX",77407,79,1,"TRIPLE CROWN SPORTS BAR","13711 WESTHEIMER RD STE Y","HOUSTON","TX",77077,101,"Y","MB674198","10/16/2007","04/27/2023","09/30/2010",20268,1270,22797,0,44335
17516201534,"STEAK AND ALE CLUB OF PLANO INC","PO BOX 261830","PLANO","TX",75026,43,1,"STEAK AND ALE CLUB OF PLANO INC","1900 N CENTRAL EXPRESSWAY","PLANO","TX",75075,43,"Y","N 203475","12/01/1993","09/30/2008","09/30/2008",0,0,0,0,0
32070385763,"ALAMO SQUEEZE, LLC","105 S ADAMS ST","FREDERICKSBRG","TX",78624,86,1,"TEXAS SUNRISE","105 S ADAMS ST","FREDERICKSBURG","TX",78624,86,"Y","MB106274785","07/12/2019","08/11/2023","09/30/2019",1936,1251,224,0,3411
32050167173,"SAGEBRUSH CAFE & GIFTS, LLC","101 N PECOS ST","FORT STOCKTON","TX",79735,186,1,"SAGEBRUSH CAFE & GIFTS","2003 W DICKINSON BLVD","FORT STOCKTON","TX",79735,186,"Y","MB200081207","01/09/2023","","09/30/2020",1211,200,3974,0,5385
14812605047,"CKML MANAGEMENT, INC.","4527 GOLDFIELD","SAN ANTONIO","TX",78218,15,1,"KIM'S GALBI KOREAN CUISINE","4527 GOLDFIELD","SAN ANTONIO","TX",78218,15,"Y","MB1074810","12/04/2019","","06/30/2021",3518,1008,2249,0,6775
12057184488,"CHUY'S OPCO, INC.","1623 TOOMEY RD","AUSTIN","TX",78704,227,2,"CHUY'S N LAMAR","10520 N LAMAR BLVD","AUSTIN","TX",78753,227,"Y","MB655930","02/04/2014","","05/31/2020",5788,28,1277,0,7093
32064268223,"TEQUILA GUADALAJARA MEXICAN RESTAURANT, LLC","PO BOX 298","PREMONT","TX",78375,125,1,"TEQUILA GUADALAJARA MEXICAN RESTAURANT, LLC","725 S BROADWAY ST","PREMONT","TX",78375,125,"Y","MB998708","10/27/2017","","04/30/2021",4342,0,4859,0,9201
32039949998,"MARIO GUTIERREZ","8322 JENSEN DR","HOUSTON","TX",77093,101,1,"ALMA LATINA RESTAURANT & LOUNGE","8322 JENSEN DR","HOUSTON","TX",77093,101,"Y","MB788976","11/01/2011","02/19/2019","05/31/2017",14363,0,23325,0,37688
10305789272,"BIG AMP- CHUGGIN MONKEY, LLC","675 BERING DR STE 580","HOUSTON","TX",77057,101,1,"CHUGGIN MONKEY","219 E 6TH ST","AUSTIN","TX",78701,227,"Y","MB654779","03/20/2007","10/07/2020","01/31/2014",55566,5,30093,0,85664
17526235886,"SIK TEXAS LICENSE CORP.","1514 RANCH ROAD 620 S","LAKEWAY","TX",78734,227,41,"CARINOS ITALIAN","2175 PRECINCT LINE RD","HURST","TX",76054,220,"Y","RM612122","10/21/2005","10/20/2017","02/28/2011",4624,8114,2384,0,15122
32036534769,"EL DORADO SPIRITS, INC.","PO BOX 536","SULPHUR SPGS","TX",75483,112,2,"BEST WESTERN ATREA CROWN CHASE","2450 BRINKER RD","DENTON","TX",76208,61,"Y","RM733980","10/12/2009","","12/31/2019",2193,775,708,0,3676
32054566834,"SPRING CREEK BEVERAGE COMPANY, L.L.C.","2340 W INTERSTATE 20 STE 100","ARLINGTON","TX",76017,220,4,"MEXICAN INN CAFE","6709 LAKE WORTH BLVD","LAKE WORTH","TX",76135,220,"Y","MB894419","01/06/2015","","03/31/2017",9508,148,3593,0,13249
32044263955,"JASMINE ENTERTAINMENT, LLC","408 CHEETAH TRL","HARKER HTS","TX",76548,14,1,"C-ROC","702 EDWARDS DR","HARKER HEIGHTS","TX",76548,14,"Y","MB781603","08/04/2011","03/10/2016","12/31/2013",24560,1003,5794,0,31357
32053078864,"VIA 313 PIZZA RESTAURANT, LLC","6705 US 290 W STE 503","AUSTIN","TX",78735,227,1,"VIA 313 PIZZA RESTAURANT","6705 W HIGHWAY 290 STE 503","AUSTIN","TX",78735,227,"Y","MB900628","03/12/2015","","08/31/2023",8690,4556,12839,0,26085
17430246946,"TEXAS ZEBO, L.L.C.","218 W 4TH ST","AUSTIN","TX",78701,227,1,"HALCYON COFFEEHOUSE BAR & LOUNGE","218 W 4TH ST","AUSTIN","TX",78701,227,"Y","MB510077","03/05/2002","","07/31/2012",32900,2802,7953,0,43655
17519330587,"CHILI'S BEVERAGE COMPANY, INC.","3000 OLYMPUS BLVD C/O TAX DEPARTMENT","COPPELL","TX",75019,57,287,"CHILI'S GRILL & BAR","13050 NORTHWEST FWY","HOUSTON","TX",77040,101,"Y","MB649284","01/22/2007","","08/31/2010",9637,1064,5280,0,15981
12633231894,"PLUCKERS-SAN MARCOS AS, LP","811 BARTON SPRINGS RD STE 600","AUSTIN","TX",78704,227,1,"PLUCKERS WING BAR","105 N INTERSTATE 35","SAN MARCOS","TX",78666,105,"Y","MB710966","12/19/2008","","10/31/2017",41617,402,79744,0,121763
32053564525,"DDE & ASSOCIATES LLC","PO BOX 224406","DALLAS","TX",75222,57,1,"DALLAS GRILLED CHEESE CO","310 W 7TH ST","DALLAS","TX",75208,57,"Y","RM891491","11/26/2014","11/26/2022","06/30/2019",10104,1940,8655,0,20699
17428998417,"LAREDO REAL FOODS, INC.","PO BOX 7026","LAREDO","TX",78042,240,19,"DANNY'S RESTAURANT #10","2406 JACAMAN RD","LAREDO","TX",78041,240,"Y","MB603855","05/01/2008","","01/31/2019",652,46,1165,0,1863
17527755171,"JACK'S POUR HOUSE, INC.","2510 W MARSHALL DR","GRAND PRAIRIE","TX",75051,220,1,"JACK'S POUR HOUSE, INC.","2510 W MARSHALL DR","GRAND PRAIRIE","TX",75051,220,"Y","MB248962","12/01/1998","","06/30/2020",10991,35,8558,0,19584
12088273896,"TENTH DOVE, LLC","3808 N 1ST LN W","MCALLEN","TX",78501,108,1,"HAYASHI HIBACHI","5600 N 10TH ST","MCALLEN","TX",78504,108,"Y","MB676462","11/08/2007","","02/28/2010",7645,3579,4317,0,15541
17600728491,"JO INTERESTS, INC.","14023 WESTHEIMER RD","HOUSTON","TX",77077,101,1,"CHEERS 2 U","14023 WESTHEIMER RD","HOUSTON","TX",77077,101,"Y","MB677543","11/27/2007","12/01/2015","03/31/2014",11002,54,6090,0,17146
32040780671,"CHISHA, LLC","126 N EAST ST","BELTON","TX",76513,14,1,"CLUB MIRAGE","4100 W HIGHWAY 190 APT 4","NOLANVILLE","TX",76559,14,"Y","MB741892","02/09/2010","09/11/2012","06/30/2010",4083,0,2202,0,6285
32061286434,"LOVERS FISH MARKET LLC","5200 W LOVERS LN STE 100","DALLAS","TX",75209,57,1,"LOVERS SEAFOOD AND MARKET","5200 W LOVERS LN STE 100","DALLAS","TX",75209,57,"Y","MB973766","02/22/2017","","01/31/2022",56564,80826,3491,0,140881
12019141212,"LOS CUCOS MEXICAN CAFE XXVII, INC.","876 LOOP 337 STE 501","NEW BRAUNFELS","TX",78130,46,1,"LOS CUCOS SEAFOOD & STEAKS","811 AVENUE D STE 100","KATY","TX",77493,79,"Y","MB575223","03/22/2005","03/29/2011","02/28/2011",12372,481,2468,0,15321
32035023343,"DRY CREEK PARK, L.P.","3333 FM 359 RD","RICHMOND","TX",77406,79,1,"DRY CREEK SOCIAL CLUB","3333 FM 359 RD","RICHMOND","TX",77406,79,"N","MB105632544","03/27/2018","","08/31/2021",13333,648,14799,0,28780
32008762281,"SERGIO GUADALUPE GUZMAN","340 ELVIRA ST","SAN BENITO","TX",78586,31,1,"LA CAPITAL","4685 COFFEEPORT RD","BROWNSVILLE","TX",78521,31,"Y","MB100053103","05/25/2011","02/15/2023","11/30/2014",2304,0,1248,0,3552
32006451309,"RODNEY PHIL EDWARDS","2514 S GEORGIA ST","AMARILLO","TX",79109,188,1,"AMARILLO SLIMS POOL PALACE","2514 S GEORGIA ST","AMARILLO","TX",79109,188,"Y","MB691059","04/25/2008","09/30/2022","01/31/2011",13862,36,15154,0,29052
32053815240,"HIGHLAND HOSPITALITY LLC","11612 FM 2244 RD STE 150","AUSTIN","TX",78738,227,1,"GREY ROCK GOLF CLUB","7401 STATE HIGHWAY 45","AUSTIN","TX",78739,227,"Y","MB878173","07/15/2014","","03/31/2018",9893,173,16643,0,26709
10207515171,"MCCONNELL & SON ENTERPRISES, LLC","5515 WHISPERING CREEK WAY","HOUSTON","TX",77017,101,1,"CORNER POCKET BAR & GRILL","5626 RED BLUFF RD","PASADENA","TX",77505,101,"Y","MB621927","03/13/2006","01/13/2013","02/29/2012",19751,23,17823,0,37597
14215353278,"GIN & GRANARY, INC.","PO BOX 171 C/O KIRK BRADEN","WALL","TX",76957,226,1,"THE GIN AND GRANARY","8336 LOOP 570","WALL","TX",76957,226,"N","MB521201","10/01/2002","","05/31/2019",18,0,594,0,612
17519117430,"CADDO APPLE, INC.","5120 SUMMERHILL RD","TEXARKANA","TX",75503,19,1,"APPLEBEE'S NEIGHBORHOOD GRILL & BAR","3330 HIGHWAY 365","PORT ARTHUR","TX",77642,123,"Y","RM525638","11/13/2014","11/23/2014","08/31/2012",13660,966,6523,0,21149
32042685803,"AMARILLO JAKE'S LLC","3130 S SONCY RD STE 100","AMARILLO","TX",79124,191,1,"J'S BAR AND GRILL","3130 S SONCY RD STE 100","AMARILLO","TX",79124,191,"Y","MB102633668","10/27/2010","","09/30/2017",19708,1221,22295,0,43224
32048992856,"THE MAIN STREET TAP, LLC","309 E MAIN ST","ROUND ROCK","TX",78664,246,2,"THE BRASS TAP DOMAIN","10910 DOMAIN DR STE 120","AUSTIN","TX",78758,227,"Y","MB927734","11/23/2015","08/29/2022","04/30/2017",25310,3593,66344,0,95247
32040224605,"DOG HOUSE BOX LLC","1533 W ALABAMA ST STE 100","HOUSTON","TX",77006,101,1,"THE DOG HOUSE TAVERN","2517 BAGBY ST","HOUSTON","TX",77006,101,"Y","MB738362","12/10/2009","","02/28/2023",42998,511,23900,0,67409
